   0.0000000e+00	   1.4464000e-01	   1.4404000e+00	   4.2689000e+00	  -9.2554000e+00	  -2.8426000e+00	   2.2286000e-01	  -2.5650000e+00	  -1.0849000e+01	
   2.0000000e-03	  -1.5536000e-01	   1.4039000e-01	   3.3689000e+00	  -1.0555000e+01	  -2.0426000e+00	  -2.1777000e+01	  -1.6565000e+01	  -6.8493000e+00	
   4.0000000e-03	   2.1446000e+00	   5.4039000e-01	   4.4689000e+00	  -7.7554000e+00	   1.5743000e-01	  -3.7771000e+00	  -8.5650000e+00	  -1.8849000e+01	
   6.0000000e-03	   1.9446000e+00	  -2.2596000e+00	   8.6893000e-01	  -8.5554000e+00	   4.5743000e-01	  -1.1777000e+01	  -2.0565000e+01	  -2.8849000e+01	
   8.0000000e-03	   3.3446000e+00	  -7.5961000e-01	   2.2689000e+00	  -6.9554000e+00	   1.6574000e+00	  -9.7771000e+00	  -2.6565000e+01	  -2.8849000e+01	
   1.0000000e-02	   3.0446000e+00	  -2.3596000e+00	   2.5689000e+00	  -7.7554000e+00	   1.6574000e+00	  -5.7771000e+00	  -3.2565000e+01	  -3.0849000e+01	
   1.2000000e-02	   4.1446000e+00	  -3.8596000e+00	   3.1689000e+00	  -6.8554000e+00	   1.8574000e+00	  -1.3777000e+01	  -4.0565000e+01	  -5.4849000e+01	
   1.4000000e-02	   4.0446000e+00	  -4.7596000e+00	   3.2689000e+00	  -8.6554000e+00	   2.7574000e+00	  -1.3777000e+01	  -3.6565000e+01	  -3.4849000e+01	
   1.6000000e-02	   5.9446000e+00	  -2.8596000e+00	   3.1689000e+00	  -5.2554000e+00	   4.4574000e+00	  -3.7771000e+00	  -2.4565000e+01	  -3.2849000e+01	
   1.8000000e-02	   2.9446000e+00	  -3.4596000e+00	   7.6893000e-01	  -7.3554000e+00	   3.8574000e+00	  -3.7771000e+00	  -2.4565000e+01	  -3.6849000e+01	
   2.0000000e-02	  -1.3554000e+00	  -2.9596000e+00	   2.0689000e+00	  -6.3554000e+00	   3.5574000e+00	  -1.1777000e+01	  -2.8565000e+01	  -6.0849000e+01	
   2.2000000e-02	  -3.4554000e+00	  -5.4596000e+00	   2.0689000e+00	  -6.3554000e+00	   4.6574000e+00	   2.2229000e+00	  -1.0565000e+01	  -2.6849000e+01	
   2.4000000e-02	  -9.5536000e-01	  -3.8596000e+00	   4.5689000e+00	  -5.9554000e+00	   6.3574000e+00	  -1.7771000e+00	  -1.2565000e+01	  -1.0849000e+01	
   2.6000000e-02	   9.4464000e-01	  -4.8596000e+00	   3.3689000e+00	  -6.1554000e+00	   6.1574000e+00	  -7.7771000e+00	  -2.4565000e+01	  -1.2849000e+01	
   2.8000000e-02	   3.5446000e+00	  -2.6596000e+00	   4.6689000e+00	  -2.8554000e+00	   7.0574000e+00	   8.2229000e+00	  -1.4565000e+01	  -2.2849000e+01	
   3.0000000e-02	   2.5446000e+00	  -3.2596000e+00	   2.4689000e+00	  -2.4554000e+00	   4.2574000e+00	   2.2229000e+00	  -1.2565000e+01	  -2.4849000e+01	
   3.2000000e-02	   2.8446000e+00	  -1.8596000e+00	   1.4689000e+00	  -2.8554000e+00	   2.9574000e+00	   2.2286000e-01	  -2.0565000e+01	  -2.8849000e+01	
   3.4000000e-02	   2.0446000e+00	  -2.5596000e+00	  -3.8311000e+00	  -3.9554000e+00	  -1.0426000e+00	  -2.5777000e+01	  -2.6565000e+01	  -1.4849000e+01	
   3.6000000e-02	   1.1446000e+00	  -2.5961000e-01	  -3.0311000e+00	   3.4457000e-01	  -9.4257000e-01	   2.2286000e-01	  -1.6565000e+01	  -4.8493000e+00	
   3.8000000e-02	   9.4464000e-01	  -2.2596000e+00	  -2.6311000e+00	   8.4457000e-01	   1.5743000e-01	   6.2229000e+00	  -5.6500000e-01	  -2.8493000e+00	
   4.0000000e-02	  -1.0554000e+00	  -1.5596000e+00	  -1.4311000e+00	   1.4446000e+00	   9.5743000e-01	  -5.7771000e+00	  -4.5650000e+00	  -8.4929000e-01	
   4.2000000e-02	  -2.5554000e+00	  -1.1596000e+00	  -2.3107000e-01	   3.4457000e-01	   1.4574000e+00	  -1.7777000e+01	  -1.0565000e+01	  -8.8493000e+00	
   4.4000000e-02	  -3.9554000e+00	  -3.8596000e+00	   4.6893000e-01	  -1.0554000e+00	   1.4574000e+00	  -1.5777000e+01	  -2.8565000e+01	  -2.0849000e+01	
   4.6000000e-02	  -2.1554000e+00	  -4.3596000e+00	   1.9689000e+00	   4.4457000e-01	   4.7574000e+00	   3.0223000e+01	  -3.4565000e+01	  -2.6849000e+01	
   4.8000000e-02	  -2.1554000e+00	  -7.5596000e+00	   1.5689000e+00	   9.4457000e-01	   6.8574000e+00	   5.4223000e+01	  -4.6565000e+01	  -1.2849000e+01	
   5.0000000e-02	  -4.9554000e+00	  -1.1760000e+01	   2.4689000e+00	   3.9446000e+00	   9.4574000e+00	   7.4223000e+01	  -2.4565000e+01	   3.1507000e+00	
   5.2000000e-02	  -5.1554000e+00	  -1.2760000e+01	   1.7689000e+00	   4.9446000e+00	   6.4574000e+00	   6.2223000e+01	  -5.6500000e-01	   2.5151000e+01	
   5.4000000e-02	  -9.2554000e+00	  -7.4596000e+00	  -3.7311000e+00	   5.9446000e+00	  -2.9426000e+00	   2.0223000e+01	   8.9435000e+01	   1.2515000e+02	
   5.6000000e-02	  -1.4855000e+01	   4.6404000e+00	  -1.2231000e+01	   9.9446000e+00	  -1.5643000e+01	  -7.5777000e+01	   2.4144000e+02	   2.7515000e+02	
   5.8000000e-02	  -2.5355000e+01	   1.8840000e+01	  -2.7231000e+01	   1.2745000e+01	  -3.4143000e+01	  -2.2578000e+02	   4.2543000e+02	   4.5515000e+02	
   6.0000000e-02	  -3.2955000e+01	   4.2940000e+01	  -4.2531000e+01	   1.2345000e+01	  -5.4543000e+01	  -4.0578000e+02	   5.7143000e+02	   5.7715000e+02	
   6.2000000e-02	  -3.8355000e+01	   6.3540000e+01	  -5.4331000e+01	   1.0045000e+01	  -6.7443000e+01	  -5.4378000e+02	   7.1343000e+02	   7.0915000e+02	
   6.4000000e-02	  -4.4755000e+01	   7.8940000e+01	  -6.3131000e+01	   7.1446000e+00	  -8.2443000e+01	  -6.6778000e+02	   8.1543000e+02	   7.7315000e+02	
   6.6000000e-02	  -4.6755000e+01	   9.0840000e+01	  -6.9731000e+01	  -1.2554000e+00	  -9.0843000e+01	  -6.2978000e+02	   8.2143000e+02	   6.6515000e+02	
   6.8000000e-02	  -2.7455000e+01	   9.7640000e+01	  -5.9031000e+01	  -1.5055000e+01	  -7.8643000e+01	  -4.3978000e+02	   5.7543000e+02	   2.8315000e+02	
   7.0000000e-02	   4.4446000e+00	   8.8040000e+01	  -3.5431000e+01	  -2.7755000e+01	  -5.2443000e+01	  -2.0378000e+02	   2.6744000e+02	  -5.6849000e+01	
   7.2000000e-02	   2.4245000e+01	   6.3440000e+01	  -1.4631000e+01	  -3.5455000e+01	  -2.6743000e+01	  -4.5777000e+01	  -3.8565000e+01	  -2.7085000e+02	
   7.4000000e-02	   3.3945000e+01	   3.5940000e+01	   4.5689000e+00	  -3.4255000e+01	  -3.6426000e+00	   9.8223000e+01	  -2.4856000e+02	  -4.0885000e+02	
   7.6000000e-02	   3.3545000e+01	   9.1404000e+00	   1.3169000e+01	  -2.4455000e+01	   1.2357000e+01	   1.9822000e+02	  -2.5656000e+02	  -3.3485000e+02	
   7.8000000e-02	   2.5645000e+01	  -1.1160000e+01	   1.8569000e+01	  -1.2155000e+01	   2.1557000e+01	   1.9422000e+02	  -2.4656000e+02	  -2.6485000e+02	
   8.0000000e-02	   1.6245000e+01	  -2.3960000e+01	   1.9269000e+01	  -3.3554000e+00	   2.5457000e+01	   1.7822000e+02	  -2.2256000e+02	  -1.8685000e+02	
   8.2000000e-02	   1.0745000e+01	  -3.0060000e+01	   1.7869000e+01	   1.3446000e+00	   2.5657000e+01	   1.5822000e+02	  -2.1856000e+02	  -1.5285000e+02	
   8.4000000e-02	   7.1446000e+00	  -3.1660000e+01	   1.8569000e+01	   4.9446000e+00	   2.5757000e+01	   1.5422000e+02	  -2.0256000e+02	  -1.2485000e+02	
   8.6000000e-02	   5.9446000e+00	  -3.1160000e+01	   1.6769000e+01	   4.7446000e+00	   2.3957000e+01	   1.3822000e+02	  -2.1456000e+02	  -1.3685000e+02	
   8.8000000e-02	   3.4446000e+00	  -3.1560000e+01	   1.3169000e+01	   3.5446000e+00	   2.2357000e+01	   1.3422000e+02	  -2.0056000e+02	  -1.1485000e+02	
   9.0000000e-02	   4.0446000e+00	  -3.0060000e+01	   1.5369000e+01	   6.2446000e+00	   2.2757000e+01	   1.2222000e+02	  -1.9056000e+02	  -1.1085000e+02	
   9.2000000e-02	   2.3446000e+00	  -2.9760000e+01	   1.3969000e+01	   9.2446000e+00	   2.1857000e+01	   1.2022000e+02	  -1.7856000e+02	  -1.0085000e+02	
   9.4000000e-02	   2.2446000e+00	  -2.9660000e+01	   1.4069000e+01	   6.7446000e+00	   2.0457000e+01	   1.1422000e+02	  -1.6856000e+02	  -9.4849000e+01	
   9.6000000e-02	   3.5446000e+00	  -2.7560000e+01	   1.4369000e+01	   5.5446000e+00	   1.7657000e+01	   1.0222000e+02	  -1.7456000e+02	  -1.1285000e+02	
   9.8000000e-02	   3.4446000e+00	  -2.7960000e+01	   1.4769000e+01	   4.8446000e+00	   1.6057000e+01	   1.0822000e+02	  -1.3856000e+02	  -8.8849000e+01	
   1.0000000e-01	   3.6446000e+00	  -2.3160000e+01	   1.3769000e+01	   5.6446000e+00	   1.6357000e+01	   1.0622000e+02	  -1.2656000e+02	  -7.4849000e+01	
   1.0200000e-01	   4.1446000e+00	  -2.0560000e+01	   1.5969000e+01	   7.6446000e+00	   1.7057000e+01	   1.0422000e+02	  -1.0656000e+02	  -5.6849000e+01	
   1.0400000e-01	   4.3446000e+00	  -2.0360000e+01	   1.4769000e+01	   5.7446000e+00	   1.5957000e+01	   7.6223000e+01	  -1.1456000e+02	  -6.2849000e+01	
   1.0600000e-01	   3.5446000e+00	  -1.8460000e+01	   1.2769000e+01	   4.8446000e+00	   1.4357000e+01	   8.4223000e+01	  -1.0656000e+02	  -6.8849000e+01	
   1.0800000e-01	   2.0446000e+00	  -1.4460000e+01	   7.1689000e+00	   4.1446000e+00	   1.1157000e+01	   7.2223000e+01	  -1.0056000e+02	  -7.0849000e+01	
   1.1000000e-01	   2.0446000e+00	  -1.1360000e+01	   5.4689000e+00	   6.1446000e+00	   9.2574000e+00	   7.2223000e+01	  -9.6565000e+01	  -6.6849000e+01	
   1.1200000e-01	   1.5446000e+00	  -1.0760000e+01	   5.4689000e+00	   7.2446000e+00	   9.0574000e+00	   7.0223000e+01	  -7.4565000e+01	  -6.2849000e+01	
   1.1400000e-01	   5.4464000e-01	  -1.3060000e+01	   3.6689000e+00	   5.7446000e+00	   9.1574000e+00	   5.8223000e+01	  -6.2565000e+01	  -4.4849000e+01	
   1.1600000e-01	   1.2446000e+00	  -1.2460000e+01	   3.7689000e+00	   4.9446000e+00	   8.8574000e+00	   4.2223000e+01	  -7.6565000e+01	  -5.4849000e+01	
   1.1800000e-01	   1.7446000e+00	  -1.2660000e+01	   5.0689000e+00	   4.5446000e+00	   7.4574000e+00	   4.0223000e+01	  -6.2565000e+01	  -4.8849000e+01	
   1.2000000e-01	   4.4464000e-01	  -1.1760000e+01	   3.8689000e+00	  -5.5429000e-02	   5.3574000e+00	   3.2223000e+01	  -5.0565000e+01	  -1.0849000e+01	
   1.2200000e-01	   5.4464000e-01	  -9.5596000e+00	   3.1689000e+00	   6.4457000e-01	   4.3574000e+00	   2.8223000e+01	  -6.4565000e+01	  -3.6849000e+01	
   1.2400000e-01	  -5.5357000e-02	  -1.0460000e+01	   1.5689000e+00	   2.1446000e+00	   4.0574000e+00	   3.6223000e+01	  -3.6565000e+01	  -1.8849000e+01	
   1.2600000e-01	   1.1446000e+00	  -9.3596000e+00	   1.2689000e+00	   1.7446000e+00	   4.5574000e+00	   4.0223000e+01	  -2.6565000e+01	  -1.0849000e+01	
   1.2800000e-01	   2.9446000e+00	  -6.0596000e+00	   2.9689000e+00	   3.3446000e+00	   6.1574000e+00	   3.6223000e+01	  -4.4565000e+01	  -2.8849000e+01	
   1.3000000e-01	   8.4464000e-01	  -6.8596000e+00	   3.0689000e+00	   3.5446000e+00	   6.4574000e+00	   3.0223000e+01	  -2.2565000e+01	  -1.4849000e+01	
   1.3200000e-01	  -2.3554000e+00	  -7.2596000e+00	   3.2689000e+00	   5.0446000e+00	   5.7574000e+00	   2.6223000e+01	  -2.8565000e+01	  -1.2849000e+01	
   1.3400000e-01	  -2.3554000e+00	  -7.0596000e+00	   3.0689000e+00	   5.2446000e+00	   4.5574000e+00	   2.0223000e+01	  -2.4565000e+01	  -8.8493000e+00	
   1.3600000e-01	  -1.4554000e+00	  -7.4596000e+00	   3.2689000e+00	   5.8446000e+00	   4.7574000e+00	   3.2223000e+01	  -1.4565000e+01	  -8.8493000e+00	
   1.3800000e-01	  -3.1554000e+00	  -6.8596000e+00	   1.5689000e+00	   2.4446000e+00	   3.0574000e+00	   1.8223000e+01	  -6.5650000e+00	   3.1507000e+00	
   1.4000000e-01	  -1.3554000e+00	  -2.9596000e+00	   2.6689000e+00	   4.2446000e+00	   3.2574000e+00	   1.4223000e+01	  -1.8565000e+01	  -1.2849000e+01	
   1.4200000e-01	  -2.0554000e+00	  -1.6596000e+00	   1.1689000e+00	   2.0446000e+00	   1.7574000e+00	   1.6223000e+01	   1.4350000e+00	   7.1507000e+00	
   1.4400000e-01	  -1.8554000e+00	  -5.5961000e-01	   9.6893000e-01	   2.5446000e+00	   6.5743000e-01	   1.6223000e+01	  -6.5650000e+00	   1.1507000e+00	
   1.4600000e-01	  -8.5536000e-01	  -1.2596000e+00	   1.5689000e+00	   3.6446000e+00	   1.5743000e-01	   1.6223000e+01	  -5.6500000e-01	   1.1507000e+00	
   1.4800000e-01	  -2.0554000e+00	  -1.4596000e+00	  -3.3107000e-01	   2.5446000e+00	  -4.4257000e-01	   8.2229000e+00	   1.1435000e+01	   2.5151000e+01	
   1.5000000e-01	  -1.3554000e+00	  -8.5961000e-01	   6.6893000e-01	   1.8446000e+00	   2.5743000e-01	   1.2223000e+01	   5.4350000e+00	   5.1507000e+00	
   1.5200000e-01	  -1.3554000e+00	  -3.5961000e-01	  -1.3107000e-01	   4.2446000e+00	  -6.4257000e-01	   1.4223000e+01	   1.3435000e+01	   1.3151000e+01	
   1.5400000e-01	  -2.5536000e-01	   1.1404000e+00	  -3.0311000e+00	   5.9446000e+00	  -9.4257000e-01	   2.6223000e+01	   2.3435000e+01	   2.3151000e+01	
   1.5600000e-01	   4.4464000e-01	   2.7404000e+00	  -4.9311000e+00	   4.5446000e+00	  -2.0426000e+00	   2.2229000e+00	   9.4350000e+00	  -8.4929000e-01	
   1.5800000e-01	   1.2446000e+00	   4.7404000e+00	  -4.7311000e+00	   4.5446000e+00	  -3.8426000e+00	  -1.3777000e+01	   1.4350000e+00	   7.1507000e+00	
   1.6000000e-01	   1.2446000e+00	   5.1404000e+00	  -4.6311000e+00	   5.4446000e+00	  -3.9426000e+00	  -1.1777000e+01	   1.3435000e+01	   2.3151000e+01	
   1.6200000e-01	  -1.5536000e-01	   5.2404000e+00	  -5.1311000e+00	   3.1446000e+00	  -4.0426000e+00	  -1.7777000e+01	   1.7435000e+01	   4.5151000e+01	
   1.6400000e-01	  -1.5536000e-01	   4.3404000e+00	  -3.1311000e+00	   2.9446000e+00	  -3.8426000e+00	  -1.7777000e+01	   3.3435000e+01	   3.7151000e+01	
   1.6600000e-01	  -1.8554000e+00	   1.1404000e+00	  -4.3311000e+00	   5.4446000e+00	  -1.3426000e+00	  -3.7771000e+00	   4.3435000e+01	   5.1151000e+01	
   1.6800000e-01	  -9.5536000e-01	   1.2404000e+00	  -4.3311000e+00	   8.7446000e+00	  -5.4257000e-01	  -2.5777000e+01	   3.5435000e+01	   3.9151000e+01	
   1.7000000e-01	   6.4464000e-01	   5.0404000e+00	  -7.7311000e+00	   9.7446000e+00	  -4.4257000e-01	  -2.7777000e+01	   3.7435000e+01	   4.3151000e+01	
   1.7200000e-01	   7.1446000e+00	   1.1640000e+01	  -9.4311000e+00	   9.8446000e+00	   2.2574000e+00	  -2.1777000e+01	   5.1435000e+01	   5.3151000e+01	
   1.7400000e-01	   1.4945000e+01	   1.8240000e+01	  -1.2631000e+01	   7.5446000e+00	   9.5743000e-01	  -2.7777000e+01	   5.1435000e+01	   3.5151000e+01	
   1.7600000e-01	   1.2845000e+01	   1.8440000e+01	  -1.6931000e+01	   7.4446000e+00	  -5.2426000e+00	  -1.3777000e+01	   5.7435000e+01	   4.7151000e+01	
   1.7800000e-01	   3.3446000e+00	   1.1540000e+01	  -1.7031000e+01	   6.1446000e+00	  -1.3243000e+01	  -1.9777000e+01	   5.5435000e+01	   5.5151000e+01	
   1.8000000e-01	  -1.3255000e+01	  -3.2596000e+00	  -8.4311000e+00	   3.1446000e+00	  -1.8543000e+01	  -3.1777000e+01	   5.3435000e+01	   7.1151000e+01	
   1.8200000e-01	  -2.0055000e+01	  -9.2596000e+00	  -1.0311000e+00	   3.4457000e-01	  -1.4543000e+01	  -3.1777000e+01	   4.5435000e+01	   4.9151000e+01	
   1.8400000e-01	  -1.6155000e+01	  -5.7596000e+00	  -2.1311000e+00	   1.1446000e+00	  -1.0243000e+01	  -4.3777000e+01	   3.5435000e+01	   4.7151000e+01	
   1.8600000e-01	  -8.0554000e+00	   2.4039000e-01	  -1.7311000e+00	   3.8446000e+00	  -6.2426000e+00	  -3.7777000e+01	   5.7435000e+01	   4.9151000e+01	
   1.8800000e-01	  -8.0554000e+00	   2.5404000e+00	  -3.8311000e+00	   3.4446000e+00	  -5.2426000e+00	  -3.1777000e+01	   5.5435000e+01	   5.7151000e+01	
   1.9000000e-01	  -8.7554000e+00	   5.4039000e-01	  -3.0311000e+00	   4.9446000e+00	  -4.3426000e+00	  -3.5777000e+01	   4.7435000e+01	   5.1151000e+01	
   1.9200000e-01	  -8.6554000e+00	  -2.5961000e-01	  -3.6311000e+00	   3.5446000e+00	  -3.8426000e+00	  -3.3777000e+01	   5.3435000e+01	   6.1151000e+01	
   1.9400000e-01	  -8.7554000e+00	   1.6404000e+00	  -2.6311000e+00	   3.3446000e+00	  -3.6426000e+00	  -4.7777000e+01	   3.3435000e+01	   4.3151000e+01	
   1.9600000e-01	  -7.2554000e+00	   2.8404000e+00	  -1.2311000e+00	   3.2446000e+00	  -1.3426000e+00	  -1.9777000e+01	   4.7435000e+01	   2.9151000e+01	
   1.9800000e-01	  -7.4554000e+00	  -2.0596000e+00	  -2.6311000e+00	  -5.5429000e-02	  -1.8426000e+00	  -1.9777000e+01	   4.9435000e+01	   3.9151000e+01	
   2.0000000e-01	  -5.2554000e+00	  -1.7596000e+00	  -2.4311000e+00	  -7.5543000e-01	  -1.9426000e+00	  -1.7777000e+01	   4.3435000e+01	   3.9151000e+01	
   2.0200000e-01	  -3.0554000e+00	  -2.5961000e-01	  -1.8311000e+00	  -4.5543000e-01	  -1.7426000e+00	  -1.3777000e+01	   2.9435000e+01	   3.7151000e+01	
   2.0400000e-01	  -3.2554000e+00	   9.4039000e-01	  -2.4311000e+00	   3.4457000e-01	  -1.6426000e+00	  -1.9777000e+01	   2.3435000e+01	   2.3151000e+01	
   2.0600000e-01	  -3.9554000e+00	  -6.5961000e-01	  -2.0311000e+00	   1.9446000e+00	  -1.3426000e+00	  -1.9777000e+01	  -1.0565000e+01	   7.1507000e+00	
   2.0800000e-01	  -5.8554000e+00	  -3.7596000e+00	  -9.3107000e-01	   2.4446000e+00	   6.5743000e-01	   1.0223000e+01	   1.7435000e+01	   5.5151000e+01	
   2.1000000e-01	  -3.3554000e+00	  -3.9596000e+00	   6.6893000e-01	   2.0446000e+00	   2.6574000e+00	   2.2229000e+00	  -6.5650000e+00	   2.5151000e+01	
   2.1200000e-01	  -1.5554000e+00	  -4.9596000e+00	   2.7689000e+00	   4.1446000e+00	   6.7574000e+00	   1.2223000e+01	  -1.2565000e+01	   1.5151000e+01	
   2.1400000e-01	  -5.5357000e-02	  -7.7596000e+00	   4.6689000e+00	   1.3446000e+00	   7.9574000e+00	   4.2229000e+00	  -3.2565000e+01	  -8.8493000e+00	
   2.1600000e-01	   3.2446000e+00	  -5.0596000e+00	   6.4689000e+00	   1.0446000e+00	   9.2574000e+00	   3.4223000e+01	  -3.4565000e+01	  -3.8849000e+01	
   2.1800000e-01	   2.8446000e+00	  -6.8596000e+00	   5.1689000e+00	   1.1446000e+00	   8.1574000e+00	   5.0223000e+01	  -3.6565000e+01	  -2.8849000e+01	
   2.2000000e-01	   7.9446000e+00	  -4.8596000e+00	   6.0689000e+00	   2.4457000e-01	   7.5574000e+00	   6.0223000e+01	  -5.2565000e+01	  -5.6849000e+01	
   2.2200000e-01	   7.2446000e+00	  -6.8596000e+00	   2.2689000e+00	  -2.3554000e+00	   4.4574000e+00	   3.6223000e+01	  -7.0565000e+01	  -5.8849000e+01	
   2.2400000e-01	   1.0545000e+01	  -3.1596000e+00	   4.9689000e+00	  -9.5543000e-01	   6.0574000e+00	   5.0223000e+01	  -7.2565000e+01	  -6.6849000e+01	
